conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1343149628397662208,Sun Dec 27 11:00:00 +0000 2020,17,Sobat Muda sering berpikir negatif? Ternyata sikap dan cara pikir seperti ini sangat tidak kondusif untuk kesehatan mental nih. Lalu bagaimana cara melatih agar kita selalu berpikir positif? #InfoMuda https://t.co/JHGroM3gBB https://t.co/bB1dAfWzq0,1343149628397662208,https://pbs.twimg.com/media/Ep-KMk8UwAAsy8E.jpg,,in,"ÜT: 62.478419,21.330711",1,0,12,https://x.com/kompasmuda/status/1343149628397662208,79237556,kompasmuda
1343145995102683137,Sun Dec 27 10:45:34 +0000 2020,0,Jika kita insecure mental down dan kesehatan mental terganggu karna beberapa hal siapa yg mau tanggung jawab ? Jawabannya ya DIRI SENDIRI Yg bs buat bangkit siapa? DIRI SENDIRI Yg ngelawan rasa ketakutan akan hal² yg belum terjadi ? DIRI SENDIRI,1343145995102683137,,,in,Jakarta selatan - Indonesia,0,1,0,https://x.com/candysberries/status/1343145995102683137,1188444271,candysberries
1343142741291618304,Sun Dec 27 10:32:38 +0000 2020,0,tau gitu waktu itu gua gak usah balik rumah stay di jkt aja sampe tahun baru. bodoamat sama nikahan mas yuda gua mau egois. capek harus jadi orang yang altruitis dan mengabaikan kesehatan mental gua sendiri,1343142741291618304,,,in,"New Haven, CT",0,0,0,https://x.com/birucide/status/1343142741291618304,1249101599273676800,birucide
1343133462488707073,Sun Dec 27 10:30:36 +0000 2020,0,@jokitugasfess Sini pernah joki anak kedokteran buat Koasnya tentang kesehatan mental,1343142229473292289,,jokitugasfess,in,Ovo/dana,0,0,0,https://x.com/dmajaduluuu/status/1343142229473292289,1260620128095363072,dmajaduluuu
1343136036747177985,Sun Dec 27 10:28:58 +0000 2020,15,@detikcom terlalu banyak orang yang berlagak mengurusi akhlak orang lain tapi melupakan jiwasraya bansos pengecut investigasi pembodohan masyarakat atas nama kesehatan mental kacung kompeni,1343141817600987136,,detikcom,in,"Jakarta, Indonesia",0,1,0,https://x.com/ApunkSOF/status/1343141817600987136,71362749,ApunkSOF
1343140188508196865,Sun Dec 27 10:25:16 +0000 2020,6,apapun kondisinya doyoung harus jaga kesehatan sama mental. berishin make up nya skincare an jangan lupa hindari makan berminyak pola tidur teratur jangan begadang apalagi main kart rider jam 2 pagi jaga kondisi... maskernya pake yang sekali pakai.. take care doyoung...,1343140885807079424,,baebydoy,in,n-city ▪︎ tyongf ▪︎ dozennie,0,1,0,https://x.com/baebydoy/status/1343140885807079424,1121792959542808576,baebydoy
1343135961417322496,Sun Dec 27 10:05:42 +0000 2020,0,Kesehatan mental gw kembali down ketika gw ke kondangan temen kerja dan punya mantan di tempat kerja yg sama dapet kabar udah tunangan,1343135961417322496,,,in,"Jakarta Timur, DKI Jakarta",0,0,0,https://x.com/alvian_aldi/status/1343135961417322496,405203297,alvian_aldi
1343128875300134912,Sun Dec 27 09:58:52 +0000 2020,0,@AryaNovrianus Mantab... Komik kesehatan mental dari sisi lain sih ini akwkwk,1343134242570563585,,AryaNovrianus,in,planet vegeta,0,0,0,https://x.com/kikibone26/status/1343134242570563585,191746421,kikibone26
1343128454179352576,Sun Dec 27 09:42:29 +0000 2020,0,Dan yg bikin nambah sakitnya temen pas gue dpt sbm ngomong 'ya ampun lu udh segila itu belajar cuma keterima di ptn akred b trs prodi lu masih c?!' like? lol Anj. So yg kita bisa lakuin cuma cintai diri kita sendiri entah itu mental atau kesehatan,1343130121423659014,,markleeyea,in,,0,0,0,https://x.com/markleeyea/status/1343130121423659014,1607527280,markleeyea
1343126869793619973,Sun Dec 27 09:29:34 +0000 2020,3,Bayangin udah sampek di minggu terakhir 2020 kyk... Haahhh... Udah mau habis aja ya 2020. Tiap tahun pasti ngasih seneng dan sedih sih gamungkin seneng tok gamungkin sedih tok. Alhamdulillah masih diberi kesehatan baik fisik maupun mental sampai saat ini. Thanks 2020,1343126869793619973,,,in,,0,1,0,https://x.com/ainakhlftzzhro/status/1343126869793619973,383158137,ainakhlftzzhro
1343121405018173443,Sun Dec 27 09:25:54 +0000 2020,26,@ya_ihecan_nawa lo mau tau apa penyebab dari kesehatan mental jungwoo terganggu? SALAH SATUNYA GARA GARA OMONGAN KAYA LO TADI! NYALAHIN ORANG YANG SEBENERNYA GA BERSALAH.. kalo dia kenapa2 lo bisa apa gua tanya????,1343125946606338048,,DumplingsYul,in,JUNGWOO STAN,0,0,3,https://x.com/DumplingsYul/status/1343125946606338048,1243241271755337728,DumplingsYul
1343121405018173443,Sun Dec 27 09:24:50 +0000 2020,26,@ya_ihecan_nawa jungwoo yg lo salahin tadi pernah bilang pas akhir konser dia ga pantes buat nangis. dan pas anniv 127 yg vlive dia jg blg dia ga pantes untuk ini semua. bahkan dia pernah hiatus walaupun sama SM ga dikasi tau apa penyebabnya tapi semua berspekulasi karna kesehatan mental.,1343125676929417216,,DumplingsYul,in,JUNGWOO STAN,1,1,4,https://x.com/DumplingsYul/status/1343125676929417216,1243241271755337728,DumplingsYul
1342938816017920000,Sun Dec 27 09:24:31 +0000 2020,0,@ardianindrak_ @MuhammadRizqi77 Ga ngindar.. cuma peduli bgt sm kesehatan fisik dan mental ,1343125599875813376,,ardianindrak_,in,Purwokerto - Semarang,0,0,0,https://x.com/miayohesti/status/1343125599875813376,358268239,miayohesti
1343098867374379008,Sun Dec 27 07:38:18 +0000 2020,1,Tekanan senior+klien. Ujug2 d ancem mau d buat cacat. Dilaporke polisi. Jam kerja random. Gak dibayar. Mau teriak2 kesehatan mental ya cuma d ketawain sejawat. Mbok udah gk usah jadi lawyer manja baru juga kerja dr jam 7 pagi sampe jam 9 malam .,1343098867374379008,,,in,,0,1,0,https://x.com/sammbono/status/1343098867374379008,920097804,sammbono
1343098669076123648,Sun Dec 27 07:37:30 +0000 2020,22,Di masa pandemi ini ketika batasan ruang dan waktu memudar kita dihadapkan pada pekerjaan dan kegiatan tiada henti. Apakah mereka yang mencanangkan tidak mempertimbangkan perlunya istirahat; pemulihan kembali kesehatan mental?,1343098669076123648,,,in,Indonesia,0,1,0,https://x.com/mer_vin27/status/1343098669076123648,94693784,mer_vin27
1343097179947167744,Sun Dec 27 07:32:05 +0000 2020,0,stay in ur bubble aja gais. gausah mampir2 utk kesehatan mental masing2,1343097306153775106,,bunnyteefies,in,#BJYX only ★ art acc ★ RPS,0,0,0,https://x.com/bunnyteefies/status/1343097306153775106,1282302768699437059,bunnyteefies
1343093243613876225,Sun Dec 27 07:15:57 +0000 2020,0,sadar ga? klo berantem depan anak malah jadi bikin kesehatan mental anak jadi terganggu :),1343093243613876225,,,in,A33_D07_C00_Dandanies,0,0,0,https://x.com/aimoontyf2/status/1343093243613876225,1314734489436790785,aimoontyf2
1343090738784038913,Sun Dec 27 07:06:00 +0000 2020,3,Zakiah Daradjat Pendidikan Islam dan Kesehatan Mental https://t.co/cvmN3iovz9,1343090738784038913,,,in,,0,0,1,https://x.com/iqraID_/status/1343090738784038913,1102920335777660932,iqraID_
1343087478597566465,Sun Dec 27 06:53:02 +0000 2020,3,Kesehatan mental anak juga harus dijaga selama masa pandemi corona. Bagaimana caranya ya? #kumparanMOM https://t.co/WXdBj9MRlR,1343087478597566465,,,in,,0,0,0,https://x.com/kumparan/status/1343087478597566465,759692754985242625,kumparan
1343086527748866049,Sun Dec 27 06:49:16 +0000 2020,0,Ngaruh bgt di kesehatan ngaruh di mental juga,1343086527748866049,,,in,,0,0,0,https://x.com/Zhra88241555/status/1343086527748866049,1241665672670621696,Zhra88241555
1343085912066932739,Sun Dec 27 06:46:49 +0000 2020,0,Mute keyword Chelsea untuk kesehatan mental.,1343085912066932739,,,in,,0,0,0,https://x.com/rdnjn/status/1343085912066932739,554975919,rdnjn
1343083889644847105,Sun Dec 27 06:39:30 +0000 2020,0,@pandarenkernasi makasi ohmnon masih memikirkan kesehatan mental kita,1343084070616539138,,pandarenkernasi,in,,0,1,0,https://x.com/saturgurll/status/1343084070616539138,1264537598401232897,saturgurll
1343069269203030016,Sun Dec 27 06:20:35 +0000 2020,0,@collegemenfess lebih kenal diri sendiri lbh peka sm kondisi mental sendiri lingkungannya jg baik buat kesehatan mental mgkn itu sih,1343079311562002433,,collegemenfess,in,,0,0,0,https://x.com/sDonghyuckLee/status/1343079311562002433,1304394375489757186,sDonghyuckLee
1343065145107390464,Sun Dec 27 05:24:18 +0000 2020,0,Mental emang berpengaruh besar bagi kesehatan alhamdulillah langsung normal dong efek mau ditengokin,1343065145107390464,,,in,,0,0,0,https://x.com/devifashihatul/status/1343065145107390464,87430862,devifashihatul
1343043994603778048,Sun Dec 27 05:07:09 +0000 2020,2,@literarybase Soal hubungan Kapitalisme dan kesehatan mental dan bagaimana Kapitalisme mengkomodifikasi layanan kesehatan mental. https://t.co/iE3Gr3Nbss,1343060828904308736,https://pbs.twimg.com/media/EqOCia6VQAA_mcs.jpg,literarybase,in,,0,0,0,https://x.com/Mythicalforest/status/1343060828904308736,1206518264811020289,Mythicalforest
1343059738376847363,Sun Dec 27 05:02:49 +0000 2020,0,yang begitu2 gabaik buat kesehatan hati mental dan pikiran gue yang masih suka terpengaruh ini wkwk jadi maap yaa byee dulu ,1343059738376847363,,,in,,0,0,0,https://x.com/cikentut/status/1343059738376847363,1207499127568814081,cikentut
1343058015881031680,Sun Dec 27 04:55:59 +0000 2020,0,1. Dapat Mempengaruhi Kesehatan Mental membuat seseorang cepat merasa lelah kurang konsentrasi dan insomnia atau sulit untuk tidur sesuai kebutuhan.,1343058019668512768,,tanyakakrani,in,"Semarang, Jawa Tengah",0,1,0,https://x.com/tanyakakrani/status/1343058019668512768,1082692850431668224,tanyakakrani
1343051594544291840,Sun Dec 27 04:30:27 +0000 2020,2,Buat kamu si tim #YeosSwag pasti suka banget deh sama yang namanya kegiatan DIY. Kamu tau gak sih ternyata melakukan kegiatan ini bisa bermanfaat buat kesehatan mental kamu lho! https://t.co/HK8LNni53B,1343051594544291840,https://pbs.twimg.com/media/EqN6O83VoAE_FhK.jpg,,in,Indonesia,0,1,0,https://x.com/yeosID/status/1343051594544291840,2229286038,yeosID
1343043812344532992,Sun Dec 27 04:00:21 +0000 2020,0,Yaallah antony lu ngerti gak sih kalau konten lu ga baik buat kesehatan mental jiwa dan jantung gue..,1343044019694104581,,seijiuuro,in,,0,0,0,https://x.com/seijiuuro/status/1343044019694104581,561730004,seijiuuro
1343043968687165440,Sun Dec 27 04:00:09 +0000 2020,0,Gak semua sih ada beberapa konten tiktok yg kalo gw liat cukup bermanfaat tapi kebanyakan emang ALAY dan ga ada faedahnya. Makanya gw ga akan pernah mau punya akun tiktok utk menyelamatkan kesehatan mental diri sendiri.,1343043968687165440,,,in,"Jakarta Capital Region, Indonesia",1,1,0,https://x.com/supershakti/status/1343043968687165440,57690086,supershakti
1343034645114306560,Sun Dec 27 03:46:02 +0000 2020,0,@theuniversecall Demi kesehatan mental lebih baik kita mundur sist. Definisi yang selingkuh siapa yang dimusuhi siapa tuh sakit loh,1343040416430522373,,MositaTias,in,Planet Merkurius,0,0,0,https://x.com/MositaTias/status/1343040416430522373,173831450,MositaTias
1343040251015516161,Sun Dec 27 03:45:22 +0000 2020,1,kesehatan mental,1343040251015516161,,,in,,0,0,0,https://x.com/nuggetenak/status/1343040251015516161,870844639204458496,nuggetenak
1343039766820896768,Sun Dec 27 03:43:28 +0000 2020,2,Masih Corona. Protokol kesehatan itu ga mungkin bisa ditetapkan di tempat wisata. Kalau kuat beli tiket pesawat kuat bayar biaya swab test sebelum n setelah piknik ttp aja belum tentu kuat fisik n mental kalau kena Covid-19. Antri Wisma Atlet serem. Pagi antri dapatnya malam.,1343039769048018945,,syaharbanu_,in,Indonesia,0,0,0,https://x.com/syaharbanu_/status/1343039769048018945,102018979,syaharbanu_
1343023179401334786,Sun Dec 27 03:34:53 +0000 2020,0,@Nerazzurri_Ale Mari bentengi diri dengan menjaga kesehatan badan pikiran dan mental.,1343037612789886977,,Nerazzurri_Ale,in, Klaten | Tangerang,0,0,0,https://x.com/gowengk/status/1343037612789886977,229919355,gowengk
1343034278712467457,Sun Dec 27 03:21:39 +0000 2020,4,Gumbul wong2 tuek pensiunan ngene iki hal yg bisa dipetik cuma 1 kesehatan fisik am mental hal paling penting ,1343034278712467457,,,in,,0,2,0,https://x.com/umarsirius/status/1343034278712467457,1245023122526310401,umarsirius
1343032744293486592,Sun Dec 27 03:15:33 +0000 2020,3,Pentingnya Mengenali dan Menjaga Kesehatan Mental di Era Pandemi https://t.co/NmwkoZqapc,1343032744293486592,,,in,Indonesia,0,0,2,https://x.com/kompasiana/status/1343032744293486592,23786106,kompasiana
1343031625760661507,Sun Dec 27 03:11:06 +0000 2020,1,My plans for 2021: memperbaiki kesehatan mental agar supaya stabil dan tida merepotkan orang orang disekitarku.,1343031625760661507,,,in,"ÜT: -6.94517375,107.7445175",0,1,0,https://x.com/rikaulimaz/status/1343031625760661507,40365692,rikaulimaz
1343028646223613956,Sun Dec 27 02:59:16 +0000 2020,0,ngeblock itu bukan kekanak kanakan ternyata kesehatan mental itu penting yang toxic2 memang perlu dihindarin ;),1343028646223613956,,,in,,0,0,0,https://x.com/AsepRus85/status/1343028646223613956,1181482295586254848,AsepRus85
1342982607504429056,Sun Dec 27 02:50:06 +0000 2020,0,@rilaaaa_ He em kyak e gausah dipikir deh Langsung kerjain sak isone ngunu lebih aman nek kesehatan mental wkwk,1343026340019064832,,rilaaaa_,in,"Malang, Jawa Timur",0,0,0,https://x.com/haebaraagiii/status/1343026340019064832,1255740126,haebaraagiii
1343022173313585153,Sun Dec 27 02:33:32 +0000 2020,0,Gek motife kie opo loh? Iri klitih iseng opo gangguan kesehatan mental??,1343022173313585153,,,in,DIY do it yourself,0,0,0,https://x.com/maximerah/status/1343022173313585153,256882477,maximerah
1343021957386706944,Sun Dec 27 02:32:41 +0000 2020,0,Halo moots! Boleh minta tolong tonton video tugas gue ga? Tentang kesehatan mental nih. Sama sekalian like &amp; comment buat feedbacknya Kalo ada yang mau boleh rep aja yaa nnt gue share linknya hehehe. Makasih sebelumnya!,1343021957386706944,,,in,,0,10,1,https://x.com/ethertaeh/status/1343021957386706944,1158042579578941440,ethertaeh
1343020292835168257,Sun Dec 27 02:26:04 +0000 2020,3, Jika Anda tahu cara menangani kesehatan mental Anda tidak masalah menyimpannya sendiri. Tetapi jika tidak saya pikir ada baiknya Anda terbuka karena Anda mungkin memiliki seseorang di sekitar Anda yang tahu cara menanganinya. ㅡ 261220 Kim Seokjin https://t.co/NXuMqIrFP6,1343020292835168257,https://pbs.twimg.com/media/EqNd1o0VQAAW79Y.jpg,,in,,0,1,0,https://x.com/justchenle/status/1343020292835168257,1265224787871191041,justchenle
1343004018637848576,Sun Dec 27 02:20:24 +0000 2020,0,(mengkhawatirkan kesehatan mental dan sosial),1343018865022836736,,deyyaaaaa,in,Zanarkand Ruins,0,0,0,https://x.com/deyyaaaaa/status/1343018865022836736,127780854,deyyaaaaa
1342997397132038144,Sun Dec 27 02:00:51 +0000 2020,0,@GamesMenfess Sama nder. Harus ada kampanye dari komunitas gamers sih biar gak toxic. Soalnya ngaruh ke kesehatan mental,1343013944525344770,,GamesMenfess,in,"Kediri, Indonesia",0,0,0,https://x.com/neorevolte/status/1343013944525344770,79891411,neorevolte
1342818545340542976,Sun Dec 27 01:34:25 +0000 2020,0,@K_DramaIndo Semakin scroll komentar semakin amburadul hati gue gak gak gak baik untuk kesehatan mental gue,1343007293084901376,,K_DramaIndo,in,,0,0,0,https://x.com/eatseagull/status/1343007293084901376,1133039360,eatseagull
1343004063760146432,Sun Dec 27 01:24:33 +0000 2020,1,@AriozAtha Jangan ditiru ya mba... Gak baik utk kesehatan mental. ,1343004811118047234,,AriozAtha,in,"Tangerang Selatan, Banten",0,1,0,https://x.com/akangilyaas/status/1343004811118047234,88879307,akangilyaas
1342846983896092673,Sun Dec 27 01:02:04 +0000 2020,0,@worksfess Resign. Kesehatan mental lu lebih penting dibanding di kejar rodi tiap hari.,1342999153203240962,,worksfess,in,Jakarta,0,0,0,https://x.com/restiseptiani27/status/1342999153203240962,1029942523,restiseptiani27
1342971999404998656,Sun Dec 27 00:00:03 +0000 2020,0,@My_Scheherazade Iya min perlu bicara apa yg ingin dia bicarakan karna nahan ssesuatu itu bikin sesak dan berpengaruh ama kesehatan dan mental satu2nya yg bisa min diajak bicara itu mbb aku senang dia jujur setidaknya bisa bikin dia plong kuharap dia pnya waktu buat me time ,1342983546307108864,,,in,Indonesia,0,0,0,https://x.com/Bucin_Minyok/status/1342983546307108864,1174907168182550529,Bucin_Minyok
1342981144216707074,Sat Dec 26 23:50:53 +0000 2020,0,dan setelah beyond. demi kesehatan mental gue,1342981238143893507,,somtchy,in,,0,0,0,https://x.com/somtchy/status/1342981238143893507,1304807732952748034,somtchy
1342978687294005248,Sat Dec 26 23:40:45 +0000 2020,1155,Sering mengabaikan kesehatan mental demi menjaga perasaan orang lain. Hei menjaga kesehatan mental sendiri itu lebih penting loh.,1342978687294005248,,,in,"Jawa Barat, Indonesia",5,137,242,https://x.com/Tukang_Binguung/status/1342978687294005248,1284101257020366848,Tukang_Binguung
1342962942589865984,Sat Dec 26 22:38:11 +0000 2020,0,Aku dan kesehatan mental,1342962942589865984,,,in,"Bandung, Jawa Barat",0,0,0,https://x.com/yessihipdi/status/1342962942589865984,1283786014243225600,yessihipdi
1342542621856604160,Sat Dec 26 22:31:20 +0000 2020,0,@minyaktelondoun Wqwqwq janganlah bund semoga ketemu yg jauh lebih baik untuk kesehatan mental kita ,1342961219250970624,,,in,"Surabaya, Indonesia",0,0,0,https://x.com/saynotovita2/status/1342961219250970624,576912269,saynotovita2
1342958639766638592,Sat Dec 26 22:21:05 +0000 2020,0,Resolusi 2021 :TEIS -Tuhan Eliminasi Infeksi(cov19)Sempurna DOADirahmati Oleh AllahSwt IMUNITAS Integrasi Mental Utuh Nutrisi Imbang Taat Agama Aktif Sanitasi Disiplin Protokol Kesehatan VAKSIN VitaminAntibodi Kekebalan Serangan InfeksiNyata COVID THE END INDONESIA PATEN !,1342958639766638592,,,in,,0,0,0,https://x.com/KlinikPancasila/status/1342958639766638592,843307366904823808,KlinikPancasila
1342915167948926976,Sat Dec 26 19:52:07 +0000 2020,2,@hrdbacot 2020: meningkatkan kesadaran anak muda usia 13-25 tahun terhadap kesehatan mental (150+ konseling di 7 bulan terakhir) 2021: gantian meningkatkan kesadaran orang tua terhadap kesehatan mental,1342921153816403970,,hrdbacot,in,everywhere,0,1,0,https://x.com/fraviato/status/1342921153816403970,1051840382319788032,fraviato
1342913311436808192,Sat Dec 26 19:30:03 +0000 2020,0,@ntsana_ Mari tidur mbak.. Kesehatan mental mu sudaah mulai tangguh hahha,1342915597357617152,,ntsana_,in,Malang,0,0,0,https://x.com/donalsandy100/status/1342915597357617152,2741934901,donalsandy100
1342905397003182080,Sat Dec 26 18:56:06 +0000 2020,0,@bitterxugarr @ceritacintafess Jomblo tidur nak Gabagus untuk kesehatan mental ,1342907055510704129,,bitterxugarr,in,"Yogyakarta, Indonesia",0,0,0,https://x.com/chcocoopie/status/1342907055510704129,2799440638,chcocoopie
1342899041575694341,Sat Dec 26 18:28:30 +0000 2020,0,@IDGoonerscom Kudu konsisten dong demi kesehatan mental :'),1342900107633573888,,IDGoonerscom,in,,0,0,0,https://x.com/mythrandheer/status/1342900107633573888,1242750243352883201,mythrandheer
1342897553994522624,Sat Dec 26 18:18:21 +0000 2020,1,kesehatan mental boing boing,1342897553994522624,,,in,ether,0,0,0,https://x.com/ovroboros/status/1342897553994522624,959574822186508288,ovroboros
1342889481192448000,Sat Dec 26 17:48:03 +0000 2020,0,@big_seccret buat kesehatan psikis dan mental aku buat aku biar aku tetap baik-baik melihat dia bermsamanya.,1342889931316727808,,tganmq8,in,Location,0,0,0,https://x.com/park_JiY00N/status/1342889931316727808,1028295017020805125,park_JiY00N
1342876296146128903,Sat Dec 26 16:53:53 +0000 2020,285,Kalo kita terlalu peduli sama omongan orang lain itu artinya kita ngga terlalu peduli sama kesehatan mental kita sendiri.,1342876296146128903,,,in,"Jakarta Capital Region, Indone",9,7,280,https://x.com/jayakabajay/status/1342876296146128903,851784011231797248,jayakabajay
1342874151481065472,Sat Dec 26 16:45:21 +0000 2020,2,kesehatan mental kita itu penting yg toxic2 emang perlu dihindarin #hemotwbokerlah https://t.co/13IOiyjJ0C,1342874151481065472,https://pbs.twimg.com/media/EqLY7FJVQAESoID.jpg,,in,"Bandar Lampung, Lampung",0,0,0,https://x.com/iniyulyul/status/1342874151481065472,1273513453345312769,iniyulyul
1342866271642157056,Sat Dec 26 16:37:04 +0000 2020,0,@bebyJKT48 Siap ga siap ya harus siap beb. Dapet pengalaman baru bertemu dengan resiko karena hidup itu perlu tantangan. Aduh lupa ih dulu pernah dibahas pas kuliah kesehatan mental tp lupa teorinya wkwk,1342872066584764417,,bchsr_,in,Jakarta,0,0,0,https://x.com/moo_timomo/status/1342872066584764417,1329829190527459330,moo_timomo
1342081490390159361,Sat Dec 26 16:35:13 +0000 2020,0,@Riskhdyh @dharmaputpra @hrdbacot tapi lingkungan kerja toxic. jadi yg dikorbankan kesehatan mental. hiyahiya~ gimana,1342871601759494146,,Riskhdyh,in,Kerberos 🜃⚓,0,0,1,https://x.com/sariebut/status/1342871601759494146,138282392,sariebut
1342059415009038336,Sat Dec 26 16:34:33 +0000 2020,0,@JDid Magic shop &amp; Life goes on. dua lagu ini bener2 healing lirik di magic shop sendiri fokus pd membantu orang2 berjuang dengan kesehatan mental mereka . dan kalo kalian dengerin smbl baca liriknya pesannya bener2 tersampaikan dgn baik 4,1342871433081282561,,JDid,in,here,0,1,0,https://x.com/smnday_/status/1342871433081282561,1221464548076486658,smnday_
1342059415009038336,Sat Dec 26 16:33:15 +0000 2020,0,@JDid Magic shop &amp; Life goes on. dua lagu ini bener2 healing lirik di magic shop sendiri fokus pd membantu orang2 berjuang dengan kesehatan mental mereka . dan kalo kalian dengerin smbl baca liriknya pesannya bener2 tersampaikan dgn baik 3,1342871105254481920,,JDid,in,here,0,1,0,https://x.com/smnday_/status/1342871105254481920,1221464548076486658,smnday_
1342059415009038336,Sat Dec 26 16:31:26 +0000 2020,0,@JDid Magic shop &amp; Life goes on. dua lagu ini bener2 healing lirik di magic shop sendiri fokus pd membantu orang2 berjuang dengan kesehatan mental mereka . dan kalo kalian dengerin smbl baca liriknya pesannya bener2 tersampaikan dgn baik,1342870647408480258,,JDid,in,here,0,1,0,https://x.com/smnday_/status/1342870647408480258,1221464548076486658,smnday_
1342869901883523072,Sat Dec 26 16:28:28 +0000 2020,0,Kok ada yang twitteran tapi kesehatan mental nya stabil.,1342869903410298880,,seawasptentacle,in,Indonesia,0,0,0,https://x.com/seawasptentacle/status/1342869903410298880,426771649,seawasptentacle
1342865796771373057,Sat Dec 26 16:12:09 +0000 2020,0,Boleh gaksih minta reimburse berobat ke psikiater gue ke orang-orang yang mempengaruhi kesehatan mental gue?,1342865796771373057,,,in,"Jakarta, ID",0,1,0,https://x.com/saleypisang/status/1342865796771373057,896701544690630657,saleypisang
1342854145993162758,Sat Dec 26 16:03:20 +0000 2020,0,@daonsemanggi bener sih yaaa. tp makin kesini akutu makin perihatin ama kondisi kesehatan mental aku juga akibat fangirling HAHAHAHAHAHAHAHHA,1342863576873111553,,daonsemanggi,in,Kyoto City Higashiyama Ward,0,1,0,https://x.com/jollykao/status/1342863576873111553,977428281958875137,jollykao
1342856607760326656,Sat Dec 26 15:51:15 +0000 2020,0,@detikcom Yah kesehatan mental tepatnya bukan jasmani !Otak jadi stress gk ada uang bnyk tunggakn lalu mati kemudian ~ Disebutlah meninggal krna corona ! Org kaya saya mah kebal sama corona !Corona buat org berduit aja.Klo saya mah klo gk kuat2 amat jadi gila klo gk yh mati.Tinggal pilih.,1342860534853472258,,detikcom,in,,0,0,0,https://x.com/LuJauh/status/1342860534853472258,1221807914119135234,LuJauh
1342860342880161797,Sat Dec 26 15:50:29 +0000 2020,2,Makin kesini beberapa temen malah jadi toxic buat kesehatan mental.,1342860342880161797,,,in,茂物,0,0,0,https://x.com/onlyhuman_33/status/1342860342880161797,2160762565,onlyhuman_33
1342855105985400833,Sat Dec 26 15:48:58 +0000 2020,1,@JeromePolin apakah makin lama kuliah di psikologi makin gaada kesehatan mental?,1342859962490372096,,JeromePolin,in,,0,0,0,https://x.com/starsonsummer/status/1342859962490372096,1286662822391242757,starsonsummer
1342856278180200448,Sat Dec 26 15:34:20 +0000 2020,0,woilaaa ga bagus buat kesehatan mental kalo gini terus,1342856278180200448,,,in,he/him,0,0,0,https://x.com/cowgoesmoow/status/1342856278180200448,1064878715451072517,cowgoesmoow
1342853870423212037,Sat Dec 26 15:24:46 +0000 2020,0,Kesehatan mental yakalo ada masalah ngerasa mentalku lagi ga baik aku selalu mendem sendiri sih karena utk terbuka sama org lain itu susah banget org yg bener2 deketpun ga ada Tapi setidaknya dg dengerin lagunya bts khususnya lagu solonya Seokjin bisa jadi healing buat aku,1342853870423212037,,,in,,0,0,0,https://x.com/kim_kimmy7/status/1342853870423212037,1256346115651190784,kim_kimmy7
1342852623003574272,Sat Dec 26 15:19:48 +0000 2020,1,Jadi aku barusan di chat temenku dia bilang lagi ngalamin kesehatan mental &amp; penyebabnya tekanan dosen. Jujur sedih banget apalagi sekarang posisinya kita lagi jauhan &amp; aku gak bisa bantu sama sekali padahal dia minta ditemenin ke klinik buat periksa pait banget diposisi aku ,1342852623003574272,,,in,"Kalimantan Barat, Indonesia",0,1,0,https://x.com/vap987/status/1342852623003574272,1093439395879780352,vap987
1342838943868309504,Sat Dec 26 15:11:35 +0000 2020,0,@luckybooxia kesehatan mental nomer 1 yaa,1342850553055875072,,hanikyzy,in,li mo's backpack,0,1,0,https://x.com/hrnyjail/status/1342850553055875072,1279994181369212929,hrnyjail
1342840772836507651,Sat Dec 26 15:06:02 +0000 2020,0,@skiesgaze gue jadi ikutan tertarik tpi gue lebih tertarik ttg kesehatan mental,1342849157363507200,,skiesgaze,in,Dandelions,0,1,0,https://x.com/ayanonee/status/1342849157363507200,805025614377820165,ayanonee
1342844426545057793,Sat Dec 26 14:48:00 +0000 2020,0,@luckybooxia wkwkwkw asal semua bertanggung jawab atas kesehatan mental masing2 aku dukung kok ,1342844618765869062,,hanikyzy,in,li mo's backpack,0,1,0,https://x.com/hrnyjail/status/1342844618765869062,1279994181369212929,hrnyjail
1342842618363854848,Sat Dec 26 14:40:03 +0000 2020,0,Memutuskan berhenti main FPL demi kesehatan mental yang lebih baik.,1342842618363854848,,,in,,0,0,0,https://x.com/raydtyy/status/1342842618363854848,723776032109531136,raydtyy
1342842431595679744,Sat Dec 26 14:39:19 +0000 2020,0,dengan adanya pemadaman listrik di perumahan saya pln sudah menjaga kesehatan mental saya sbg fans arsenal ,1342842431595679744,,,in,,0,0,0,https://x.com/netrasamsara/status/1342842431595679744,2946335899,netrasamsara
1342841515916185602,Sat Dec 26 14:35:40 +0000 2020,1,This kalau sekiranya ngefangirl malah bikin emosi cape dll itu tandanya udh ga sehat.. Kalau udh ngerasa gitu rest kalau perlu untuk kesehatan mental dan kebaikan diri sendiri jg..,1342841515916185602,,,in,04l,0,0,0,https://x.com/jumisell/status/1342841515916185602,1285958060008017920,jumisell
1342832192670507008,Sat Dec 26 14:18:06 +0000 2020,0,@Krisbramz 24/7 demi kesehatan mental dan otak,1342837092468969474,,AnsirkzbuD,in,,0,0,0,https://x.com/katkxt_/status/1342837092468969474,1302252481947213824,katkxt_
